date,semester,rank,team,acronym,total.points,previous.points,diff.points
2010,1,181,Mongolia,MNG,32,36,-4
2010,1,181,Belize,BLZ,32,36,-4
2010,1,184,Dominican Republic,DOM,26,26,0
2010,1,185,Tonga,TGA,23,28,-5
2010,1,186,Brunei Darussalam,BRU,21,21,0
2010,1,187,St. Lucia,LCA,19,19,0
2010,1,187,Tahiti,TAH,19,19,0
2010,1,187,Guinea-Bissau,GNB,19,19,0
2010,1,190,Djibouti,DJI,18,23,-5
2010,1,190,British Virgin Islands,VGB,18,18,0
2010,1,192,Afghanistan,AFG,17,21,-4
2010,1,192,Cook Islands,COK,17,34,-17
2010,1,192,Guam,GUM,17,17,0
2010,1,195,Macau,MAC,12,14,-2
2010,1,196,Aruba,ARU,11,11,0
2010,1,197,Bhutan,BHU,9,15,-6
2010,1,198,US Virgin Islands,VIR,5,5,0
2010,1,199,Timor-Leste,TLS,4,4,0
2010,1,200,Andorra,AND,2,2,0
2010,1,201,San Marino,SMR,0,0,0
2010,1,201,Montserrat,MSR,0,0,0
2010,1,201,Central African Republic,CTA,0,0,0
2010,1,201,American Samoa,ASA,0,0,0
2010,1,201,Papua New Guinea,PNG,0,0,0
2010,1,201,Anguilla,AIA,0,0,0
2010,1,201,Sao Tome e Principe,STP,0,0,0
2009,2,2,Brazil,BRA,1568,1592,-24
2009,2,3,Netherlands,NED,1288,1279,9
2009,2,4,Italy,ITA,1209,1215,-6
2009,2,5,Portugal,POR,1176,1181,-5
2009,2,6,Germany,GER,1173,1170,3
2009,2,7,France,FRA,1117,1122,-5
2009,2,8,Argentina,ARG,1085,1085,0
2009,2,9,England,ENG,1076,1063,13
2009,2,10,Croatia,CRO,1042,1050,-8
2009,2,11,Cameroon,CMR,1035,1035,0
2009,2,12,Russia,RUS,1026,1019,7
2009,2,13,Greece,GRE,1016,1028,-12
2009,2,14,USA,USA,980,980,0
2009,2,15,Chile,CHI,936,926,10
2009,2,16,Côte d'Ivoire,CIV,934,927,7
2009,2,17,Mexico,MEX,931,931,0
2009,2,18,Switzerland,SUI,924,924,0
2009,2,19,Serbia,SRB,916,900,16
2009,2,20,Uruguay,URU,909,901,8
2009,2,21,Australia,AUS,863,863,0
2009,2,22,Nigeria,NGA,848,848,0
2009,2,22,Ukraine,UKR,848,842,6
2009,2,24,Egypt,EGY,832,820,12
2009,2,25,Czech Republic,CZE,828,843,-15
2009,2,26,Israel,ISR,823,837,-14
2009,2,26,Algeria,ALG,823,823,0
2009,2,28,Denmark,DEN,820,835,-15
2009,2,29,Paraguay,PAR,806,816,-10
2009,2,30,Bulgaria,BUL,801,827,-26
2009,2,31,Slovenia,SVN,767,756,11
2009,2,32,Norway,NOR,760,780,-20
2009,2,33,Slovakia,SVK,752,755,-3
2009,2,34,Ghana,GHA,747,739,8
2009,2,35,Republic of Ireland,IRL,746,746,0
2009,2,36,Romania,ROU,745,763,-18
2009,2,37,Honduras,HON,738,738,0
2009,2,37,Ecuador,ECU,738,750,-12
2009,2,39,Colombia,COL,736,736,0
2009,2,40,Northern Ireland,NIR,729,737,-8
2009,2,41,Turkey,TUR,728,729,-1
2009,2,42,Sweden,SWE,721,727,-6
2009,2,43,Japan,JPN,709,709,0
2009,2,44,Costa Rica,CRC,701,694,7
2009,2,45,Latvia,LVA,677,670,7
2009,2,46,Scotland,SCO,665,665,0
2009,2,47,Mali,MLI,662,662,0
2009,2,48,Gabon,GAB,660,660,0
2009,2,49,Burkina Faso,BFA,650,650,0
2009,2,50,Venezuela,VEN,646,646,0
2009,2,51,Bosnia and Herzegovina,BIH,642,643,-1
2009,2,52,Korea Republic,KOR,625,625,0
2009,2,53,Tunisia,TUN,614,613,1
2009,2,54,Hungary,HUN,613,603,10
2009,2,55,Finland,FIN,592,605,-13
2009,2,56,Bolivia,BOL,573,573,0
2009,2,56,Canada,CAN,573,573,0
2009,2,58,Poland,POL,556,575,-19
2009,2,59,Benin,BEN,532,534,-2
2009,2,60,Bahrain,BHR,524,524,0
2009,2,61,Austria,AUT,523,520,3
2009,2,62,Lithuania,LTU,522,525,-3
2009,2,63,Saudi Arabia,KSA,510,501,9
2009,2,64,IR Iran,IRN,508,518,-10
2009,2,65,FYR Macedonia,MKD,495,491,4
2009,2,66,Belgium,BEL,491,504,-13
2009,2,67,Morocco,MAR,477,476,1
2009,2,68,Cyprus,CYP,471,472,-1
2009,2,68,Peru,PER,471,467,4
2009,2,70,Panama,PAN,469,468,1
2009,2,71,Togo,TOG,467,467,0
2009,2,72,Mozambique,MOZ,462,462,0
2009,2,73,Guinea,GUI,458,450,8
2009,2,74,Montenegro,MNE,456,456,0
2009,2,75,Uganda,UGA,455,428,27
2009,2,76,Uzbekistan,UZB,440,437,3
2009,2,77,Wales,WAL,420,427,-7
2009,2,78,El Salvador,SLV,413,407,6
2009,2,79,Oman,OMA,410,403,7
2009,2,80,Belarus,BLR,406,426,-20
2009,2,81,Jamaica,JAM,403,451,-48
2009,2,82,Trinidad and Tobago,TRI,400,421,-21
2009,2,82,New Zealand,NZL,400,433,-33
2009,2,84,Zambia,ZAM,380,358,22
2009,2,85,South Africa,RSA,377,377,0
2009,2,86,Korea DPR,PRK,376,399,-23
2009,2,86,Qatar,QAT,376,374,2
2009,2,88,Iraq,IRQ,364,364,0
2009,2,89,Senegal,SEN,361,362,-1
2009,2,90,Haiti,HAI,348,384,-36
2009,2,91,Syria,SYR,347,348,-1
2009,2,92,Iceland,ISL,346,346,0
2009,2,93,China PR,CHN,340,328,12
2009,2,94,Moldova,MDA,338,338,0
2009,2,95,Angola,ANG,337,337,0
2009,2,96,Albania,ALB,336,327,9
2009,2,97,Cape Verde Islands,CPV,331,316,15
2009,2,98,Kenya,KEN,327,292,35
2009,2,99,Malawi,MWI,326,337,-11
2009,2,100,Armenia,ARM,321,323,-2
2009,2,101,Congo,CGO,320,320,0
2009,2,102,Rwanda,RWA,308,255,53
2009,2,102,Estonia,EST,308,303,5
2009,2,104,Kuwait,KUW,301,298,3
2009,2,105,Thailand,THA,296,289,7
2009,2,106,Tanzania,TAN,290,291,-1
2009,2,107,Congo DR,COD,271,261,10
2009,2,108,Zimbabwe,ZIM,265,265,0
2009,2,109,Singapore,SGP,260,247,13
2009,2,110,Jordan,JOR,255,185,70
2009,2,111,United Arab Emirates,UAE,248,247,1
2009,2,112,Namibia,NAM,246,246,0
2009,2,113,Azerbaijan,AZE,236,237,-1
2009,2,114,Libya,LBY,232,228,4
2009,2,115,Gambia,GAM,223,218,5
2009,2,116,Faroe Islands,FRO,222,220,2
2009,2,117,Botswana,BOT,219,219,0
2009,2,118,Cuba,CUB,218,331,-113
2009,2,119,Indonesia,IDN,206,198,8
2009,2,120,Guatemala,GUA,205,203,2
2009,2,121,Ethiopia,ETH,204,182,22
2009,2,122,Vietnam,VIE,203,184,19
2009,2,123,Georgia,GEO,202,203,-1
2009,2,124,Kazakhstan,KAZ,200,226,-26
2009,2,125,Burundi,BDI,195,214,-19
2009,2,126,Guyana,GUY,191,232,-41
2009,2,127,Luxembourg,LUX,185,185,0
2009,2,128,Barbados,BRB,181,238,-57
2009,2,129,Antigua and Barbuda,ATG,176,216,-40
2009,2,129,Yemen,YEM,176,177,-1
2009,2,131,Fiji,FIJ,167,174,-7
2009,2,132,Nicaragua,NCA,165,165,0
2009,2,133,India,IND,158,163,-5
2009,2,134,Equatorial Guinea,EQG,152,163,-11
2009,2,134,Swaziland,SWZ,152,152,0
2009,2,136,Maldives,MDV,146,132,14
2009,2,137,Sierra Leone,SLE,145,137,8
2009,2,137,Grenada,GRN,145,298,-153
2009,2,139,Myanmar,MYA,142,163,-21
2009,2,140,Turkmenistan,TKM,139,139,0
2009,2,141,Bermuda,BER,138,133,5
2009,2,142,Hong Kong,HKG,137,137,0
2009,2,143,Suriname,SUR,133,133,0
2009,2,144,Chad,CHA,130,130,0
2009,2,145,Malta,MLT,128,128,0
2009,2,146,New Caledonia,NCL,126,147,-21
2009,2,147,Lebanon,LIB,125,130,-5
2009,2,148,Bangladesh,BAN,122,83,39
2009,2,149,Lesotho,LES,120,120,0
2009,2,150,Sri Lanka,SRI,115,108,7
2009,2,151,St. Vincent / Grenadines,VIN,112,136,-24
2009,2,151,Nepal,NEP,112,53,59
2009,2,153,Liechtenstein,LIE,110,110,0
2009,2,154,Vanuatu,VAN,108,101,7
2009,2,155,St. Kitts and Nevis,SKN,106,94,12
2009,2,155,Pakistan,PAK,106,88,18
2009,2,157,Madagascar,MAD,105,105,0
2009,2,158,Kyrgyz Republic,KGZ,103,103,0
2009,2,159,Malaysia,MAS,102,110,-8
2009,2,160,Liberia,LBR,98,98,0
2009,2,161,Chinese Taipei,TPE,93,93,0
2009,2,162,Eritrea,ERI,92,115,-23
2009,2,162,Niger,NIG,92,86,6
2009,2,164,Puerto Rico,PUR,87,87,0
2009,2,164,Tajikistan,TJK,87,87,0
2009,2,166,Philippines,PHI,83,83,0
2009,2,167,Netherlands Antilles,ANT,80,80,0
2009,2,168,Mauritania,MTN,70,70,0
2009,2,169,Somalia,SOM,64,82,-18
2009,2,170,Mongolia,MNG,61,61,0
2009,2,171,Solomon Islands,SOL,60,60,0
2009,2,172,Belize,BLZ,57,57,0
2009,2,172,Palestine,PLE,57,54,3
2009,2,174,Cambodia,CAM,56,59,-3
2009,2,175,Comoros,COM,46,46,0
2009,2,176,Turks and Caicos Islands,TCA,45,45,0
2009,2,177,Laos,LAO,44,55,-11
2009,2,177,Seychelles,SEY,44,44,0
2009,2,179,Bahamas,BAH,43,47,-4
2009,2,180,Mauritius,MRI,40,40,0
2009,2,181,Samoa,SAM,38,38,0
2009,2,182,Cayman Islands,CAY,36,36,0
2009,2,183,Guam,GUM,34,34,0
2009,2,183,Cook Islands,COK,34,34,0
2009,2,185,St. Lucia,LCA,32,32,0
2009,2,186,Macau,MAC,31,31,0
2009,2,187,Tonga,TGA,28,28,0
2009,2,188,Djibouti,DJI,27,34,-7
2009,2,189,Dominican Republic,DOM,26,41,-15
2009,2,190,Brunei Darussalam,BRU,25,25,0
2009,2,190,British Virgin Islands,VGB,25,25,0
2009,2,192,Afghanistan,AFG,20,25,-5
2009,2,193,Guinea-Bissau,GNB,19,29,-10
2009,2,193,Tahiti,TAH,19,19,0
2009,2,195,Bhutan,BHU,17,17,0
2009,2,196,Dominica,DMA,12,12,0
2009,2,197,Aruba,ARU,11,11,0
2009,2,198,US Virgin Islands,VIR,8,8,0
2009,2,199,Central African Republic,CTA,4,4,0
2009,2,199,Timor-Leste,TLS,4,4,0
2009,2,201,Andorra,AND,3,3,0
2009,2,202,San Marino,SMR,0,0,0
2009,2,202,Papua New Guinea,PNG,0,0,0
2009,2,202,American Samoa,ASA,0,0,0
2009,2,202,Montserrat,MSR,0,0,0
2009,2,202,Anguilla,AIA,0,0,0
2009,2,202,Sao Tome e Principe,STP,0,0,0
2009,1,1,Brazil,BRA,1642,1672,-30
2009,1,2,Spain,ESP,1590,1590,0
2009,1,3,Netherlands,NED,1379,1379,0
2009,1,4,Germany,GER,1195,1207,-12
2009,1,5,Italy,ITA,1181,1229,-48
2009,1,6,Russia,RUS,1161,1161,0
2009,1,7,England,ENG,1135,1135,0
2009,1,8,Argentina,ARG,1080,1091,-11
2009,1,9,France,FRA,1059,1082,-23
2009,1,10,Croatia,CRO,1031,1031,0
2009,1,11,Greece,GRE,1001,1001,0
2009,1,12,USA,USA,991,983,8
2009,1,13,Switzerland,SUI,930,930,0
2009,1,14,Serbia,SRB,925,925,0
2009,1,15,Denmark,DEN,909,909,0
2009,1,16,Australia,AUS,896,886,10
2009,1,17,Portugal,POR,881,879,2
2009,1,18,Côte d'Ivoire,CIV,874,874,0
2009,1,19,Ukraine,UKR,869,869,0
2009,1,20,Paraguay,PAR,856,846,10
2009,1,21,Uruguay,URU,851,860,-9
2009,1,22,Czech Republic,CZE,850,850,0
2009,1,23,Bulgaria,BUL,839,839,0
2009,1,24,Scotland,SCO,837,837,0
2009,1,25,Israel,ISR,822,822,0
2009,1,26,Chile,CHI,817,811,6
2009,1,27,Romania,ROU,814,814,0
2009,1,28,Turkey,TUR,809,809,0
2009,1,29,Cameroon,CMR,803,803,0
2009,1,30,Mexico,MEX,799,777,22
2009,1,31,Gabon,GAB,789,789,0
2009,1,32,Northern Ireland,NIR,784,784,0
2009,1,33,Egypt,EGY,779,754,25
2009,1,34,Nigeria,NGA,773,773,0
2009,1,35,Ghana,GHA,772,772,0
2009,1,36,Ecuador,ECU,768,760,8
2009,1,37,Republic of Ireland,IRL,758,758,0
2009,1,38,Costa Rica,CRC,742,789,-47
2009,1,39,Japan,JPN,729,722,7
2009,1,40,Poland,POL,706,706,0
2009,1,41,Sweden,SWE,702,702,0
2009,1,42,Slovakia,SVK,687,687,0
2009,1,43,Hungary,HUN,681,681,0
2009,1,44,Bosnia and Herzegovina,BIH,680,680,0
2009,1,45,Colombia,COL,668,675,-7
2009,1,46,Honduras,HON,664,753,-89
2009,1,47,Algeria,ALG,661,661,0
2009,1,48,Korea Republic,KOR,626,634,-8
2009,1,49,Tunisia,TUN,614,614,0
2009,1,50,Norway,NOR,606,606,0
2009,1,51,Burkina Faso,BFA,598,598,0
2009,1,52,Finland,FIN,593,593,0
2009,1,53,FYR Macedonia,MKD,589,589,0
2009,1,54,Venezuela,VEN,583,584,-1
2009,1,55,Morocco,MAR,570,570,0
2009,1,56,Latvia,LVA,563,563,0
2009,1,57,Guinea,GUI,562,562,0
2009,1,58,Mali,MLI,551,551,0
2009,1,59,Lithuania,LTU,545,545,0
2009,1,60,Slovenia,SVN,539,539,0
2009,1,61,IR Iran,IRN,534,559,-25
2009,1,62,Belgium,BEL,533,533,0
2009,1,63,Bolivia,BOL,522,521,1
2009,1,64,Saudi Arabia,KSA,520,542,-22
2009,1,65,Bahrain,BHR,502,495,7
2009,1,66,Canada,CAN,498,360,138
2009,1,67,Wales,WAL,494,494,0
2009,1,68,Austria,AUT,493,493,0
2009,1,69,Jamaica,JAM,489,519,-30
2009,1,70,Trinidad and Tobago,TRI,478,461,17
2009,1,71,Togo,TOG,468,468,0
2009,1,72,South Africa,RSA,449,474,-25
2009,1,73,Cyprus,CYP,445,445,0
2009,1,74,Belarus,BLR,444,444,0
2009,1,75,Uganda,UGA,441,438,3
2009,1,75,Libya,LBY,441,438,3
2009,1,77,Zambia,ZAM,425,420,5
2009,1,78,Panama,PAN,417,478,-61
2009,1,79,Uzbekistan,UZB,412,402,10
2009,1,80,Oman,OMA,411,413,-2
2009,1,81,El Salvador,SLV,408,376,32
2009,1,82,Mozambique,MOZ,402,394,8
2009,1,83,Benin,BEN,400,400,0
2009,1,84,Senegal,SEN,399,399,0
2009,1,85,Qatar,QAT,397,380,17
2009,1,86,Korea DPR,PRK,396,393,3
2009,1,87,Moldova,MDA,389,389,0
2009,1,88,Cuba,CUB,383,383,0
2009,1,89,Peru,PER,378,380,-2
2009,1,89,Congo,CGO,378,378,0
2009,1,91,Iceland,ISL,358,358,0
2009,1,92,Tanzania,TAN,350,345,5
2009,1,93,Albania,ALB,347,347,0
2009,1,94,Syria,SYR,343,346,-3
2009,1,95,Montenegro,MNE,339,339,0
2009,1,95,Congo DR,COD,339,332,7
2009,1,97,Gambia,GAM,337,337,0
2009,1,98,New Zealand,NZL,336,336,0
2009,1,99,Iraq,IRQ,334,355,-21
2009,1,100,Fiji,FIJ,333,333,0
2009,1,101,Angola,ANG,332,329,3
2009,1,102,Georgia,GEO,326,326,0
2009,1,102,Namibia,NAM,326,294,32
2009,1,104,Kenya,KEN,325,325,0
2009,1,105,Barbados,BRB,320,320,0
2009,1,106,Guatemala,GUA,316,313,3
2009,1,107,Antigua and Barbuda,ATG,312,325,-13
2009,1,107,China PR,CHN,312,317,-5
2009,1,107,Malawi,MWI,312,312,0
2009,1,110,Suriname,SUR,309,309,0
2009,1,111,Estonia,EST,308,308,0
2009,1,112,Grenada,GRN,305,379,-74
2009,1,113,Cape Verde Islands,CPV,296,296,0
2009,1,114,Haiti,HAI,295,248,47
2009,1,115,Kuwait,KUW,292,288,4
2009,1,116,Thailand,THA,287,290,-3
2009,1,116,Rwanda,RWA,287,298,-11
2009,1,118,Luxembourg,LUX,284,284,0
2009,1,119,Zimbabwe,ZIM,281,292,-11
2009,1,120,Guyana,GUY,269,248,21
2009,1,121,Jordan,JOR,245,243,2
2009,1,122,Armenia,ARM,243,243,0
2009,1,123,United Arab Emirates,UAE,242,243,-1
2009,1,124,Sierra Leone,SLE,241,241,0
2009,1,125,Chad,CHA,233,233,0
2009,1,126,Singapore,SGP,228,228,0
2009,1,127,Burundi,BDI,220,220,0
2009,1,128,Equatorial Guinea,EQG,219,219,0
2009,1,129,Kazakhstan,KAZ,208,204,4
2009,1,130,Botswana,BOT,207,202,5
2009,1,131,Madagascar,MAD,202,227,-25
2009,1,132,Niger,NIG,187,187,0
2009,1,133,Hong Kong,HKG,186,186,0
2009,1,133,Indonesia,IDN,186,206,-20
2009,1,135,Ethiopia,ETH,178,177,1
2009,1,136,Azerbaijan,AZE,175,175,0
2009,1,137,New Caledonia,NCL,168,142,26
2009,1,138,Nicaragua,NCA,165,195,-30
2009,1,139,Liberia,LBR,161,161,0
2009,1,140,Yemen,YEM,159,157,2
2009,1,141,Vanuatu,VAN,152,163,-11
2009,1,142,Bermuda,BER,150,150,0
2009,1,143,Vietnam,VIE,149,215,-66
2009,1,144,Turkmenistan,TKM,142,138,4
2009,1,145,Malta,MLT,140,140,0
2009,1,146,Myanmar,MYA,139,129,10
2009,1,147,Lebanon,LIB,138,138,0
2009,1,148,St. Kitts and Nevis,SKN,135,151,-16
2009,1,149,Liechtenstein,LIE,133,133,0
2009,1,149,St. Vincent / Grenadines,VIN,133,133,0
2009,1,151,Malaysia,MAS,120,111,9
2009,1,152,Swaziland,SWZ,119,161,-42
2009,1,153,Maldives,MDV,117,117,0
2009,1,154,Tajikistan,TJK,116,147,-31
2009,1,155,Sri Lanka,SRI,112,101,11
2009,1,155,India,IND,112,148,-36
2009,1,157,Philippines,PHI,108,108,0
2009,1,158,Eritrea,ERI,106,106,0
2009,1,159,Kyrgyz Republic,KGZ,102,105,-3
2009,1,160,Mauritania,MTN,99,99,0
2009,1,160,Solomon Islands,SOL,99,100,-1
2009,1,162,Faroe Islands,FRO,96,96,0
2009,1,163,Lesotho,LES,95,102,-7
2009,1,164,Netherlands Antilles,ANT,88,169,-81
2009,1,165,Puerto Rico,PUR,87,87,0
2009,1,166,Pakistan,PAK,85,85,0
2009,1,167,Somalia,SOM,82,82,0
2009,1,168,Bangladesh,BAN,80,80,0
2009,1,169,Cayman Islands,CAY,76,76,0
2009,1,170,Laos,LAO,73,73,0
2009,1,171,Chinese Taipei,TPE,70,70,0
2009,1,172,Cambodia,CAM,64,64,0
2009,1,172,Samoa,SAM,64,64,0
2009,1,174,Mongolia,MNG,61,61,0
2009,1,175,Nepal,NEP,60,72,-12
2009,1,176,Palestine,PLE,57,69,-12
2009,1,176,Belize,BLZ,57,57,0
2009,1,178,Bahamas,BAH,53,53,0
2009,1,178,Seychelles,SEY,53,78,-25
2009,1,180,Turks and Caicos Islands,TCA,51,51,0
2009,1,181,Brunei Darussalam,BRU,46,46,0
2009,1,182,Mauritius,MRI,45,64,-19
2009,1,183,Dominican Republic,DOM,40,40,0
2009,1,183,Tonga,TGA,40,40,0
2009,1,185,Guinea-Bissau,GNB,38,38,0
2009,1,186,Guam,GUM,34,34,0
2009,1,186,Cook Islands,COK,34,34,0
2009,1,188,Djibouti,DJI,33,33,0
2009,1,189,St. Lucia,LCA,32,32,0
2009,1,189,Tahiti,TAH,32,32,0
2009,1,191,British Virgin Islands,VGB,30,30,0
2009,1,191,Afghanistan,AFG,30,37,-7
2009,1,193,Macau,MAC,28,28,0
2009,1,194,Bhutan,BHU,17,17,0
2009,1,194,Andorra,AND,17,17,0
2009,1,196,Dominica,DMA,12,12,0
2009,1,197,Aruba,ARU,11,22,-11
2009,1,198,Timor-Leste,TLS,9,9,0
2009,1,199,US Virgin Islands,VIR,8,8,0
2009,1,199,Comoros,COM,8,8,0
2009,1,201,Central African Republic,CTA,4,4,0
2009,1,202,Papua New Guinea,PNG,0,0,0
2009,1,202,Anguilla,AIA,0,0,0
2009,1,202,San Marino,SMR,0,0,0
2009,1,202,Montserrat,MSR,0,0,0
2009,1,202,American Samoa,ASA,0,0,0
2009,1,202,Sao Tome e Principe,STP,0,0,0
2008,2,2,Germany,GER,1381,1413,-32
2008,2,3,Netherlands,NED,1338,1306,32
2008,2,4,Italy,ITA,1326,1356,-30
2008,2,5,Brazil,BRA,1246,1286,-40
2008,2,6,Argentina,ARG,1180,1181,-1
2008,2,7,Croatia,CRO,1142,1158,-16
2008,2,8,England,ENG,1115,1058,57
2008,2,9,Russia,RUS,1103,1079,24
2008,2,10,Turkey,TUR,1016,1032,-16
2008,2,11,Czech Republic,CZE,1007,1062,-55
2008,2,11,France,FRA,1007,1035,-28
2008,2,11,Portugal,POR,1007,1058,-51
2008,2,14,Cameroon,CMR,989,1013,-24
2008,2,15,Ukraine,UKR,909,883,26
2008,2,16,Egypt,EGY,894,879,15
2008,2,17,Paraguay,PAR,889,934,-45
2008,2,18,Israel,ISR,877,1004,-127
2008,2,19,Nigeria,NGA,876,852,24
2008,2,20,Greece,GRE,872,907,-35
2008,2,21,Romania,ROU,858,892,-34
2008,2,22,USA,USA,853,834,19
2008,2,23,Uruguay,URU,828,838,-10
2008,2,24,Switzerland,SUI,824,799,25
2008,2,25,Ghana,GHA,815,805,10
2008,2,26,Mexico,MEX,811,827,-16
2008,2,27,Bulgaria,BUL,782,951,-169
2008,2,28,Australia,AUS,777,739,38
2008,2,29,Côte d'Ivoire,CIV,771,780,-9
2008,2,30,Serbia,SRB,761,775,-14
2008,2,31,Chile,CHI,757,753,4
2008,2,32,Sweden,SWE,748,776,-28
2008,2,33,Scotland,SCO,739,761,-22
2008,2,34,Poland,POL,735,765,-30
2008,2,35,Japan,JPN,734,722,12
2008,2,36,Ecuador,ECU,729,771,-42
2008,2,37,Denmark,DEN,716,757,-41
2008,2,38,Republic of Ireland,IRL,711,751,-40
2008,2,39,Guinea,GUI,701,691,10
2008,2,40,Honduras,HON,689,623,66
2008,2,41,Morocco,MAR,649,646,3
2008,2,42,Korea Republic,KOR,631,589,42
2008,2,43,IR Iran,IRN,626,642,-16
2008,2,44,Slovakia,SVK,621,627,-6
2008,2,45,Mali,MLI,615,603,12
2008,2,46,Tunisia,TUN,605,613,-8
2008,2,47,Hungary,HUN,603,551,52
2008,2,48,Saudi Arabia,KSA,600,590,10
2008,2,49,Colombia,COL,597,686,-89
2008,2,50,Senegal,SEN,587,593,-6
2008,2,51,Lithuania,LTU,583,677,-94
2008,2,52,Northern Ireland,NIR,580,670,-90
2008,2,53,Costa Rica,CRC,578,542,36
2008,2,54,Belgium,BEL,548,571,-23
2008,2,55,Finland,FIN,535,611,-76
2008,2,56,FYR Macedonia,MKD,533,603,-70
2008,2,57,Slovenia,SVN,532,541,-9
2008,2,58,Bolivia,BOL,528,463,65
2008,2,59,Norway,NOR,526,572,-46
2008,2,60,Wales,WAL,522,518,4
2008,2,61,Bosnia and Herzegovina,BIH,517,492,25
2008,2,62,Burkina Faso,BFA,512,521,-9
2008,2,62,Gabon,GAB,512,535,-23
2008,2,64,Algeria,ALG,501,514,-13
2008,2,65,Jamaica,JAM,487,421,66
2008,2,65,Venezuela,VEN,487,497,-10
2008,2,67,Latvia,LVA,485,500,-15
2008,2,68,Congo,CGO,484,475,9
2008,2,68,Kenya,KEN,484,413,71
2008,2,70,Angola,ANG,482,476,6
2008,2,71,Uganda,UGA,468,421,47
2008,2,72,Iraq,IRQ,463,452,11
2008,2,72,Uzbekistan,UZB,463,449,14
2008,2,72,Zambia,ZAM,463,463,0
2008,2,75,Peru,PER,462,464,-2
2008,2,76,South Africa,RSA,461,442,19
2008,2,77,Trinidad and Tobago,TRI,459,443,16
2008,2,78,Rwanda,RWA,450,406,44
2008,2,79,Cuba,CUB,439,460,-21
2008,2,80,Bahrain,BHR,428,453,-25
2008,2,81,Albania,ALB,424,410,14
2008,2,82,Libya,LBY,423,405,18
2008,2,83,Iceland,ISL,421,423,-2
2008,2,84,Belarus,BLR,420,507,-87
2008,2,84,Qatar,QAT,420,443,-23
2008,2,86,New Zealand,NZL,419,532,-113
2008,2,86,Togo,TOG,419,396,23
2008,2,88,Panama,PAN,413,404,9
2008,2,88,Gambia,GAM,413,400,13
2008,2,90,Canada,CAN,410,434,-24
2008,2,91,Congo DR,COD,401,388,13
2008,2,92,Austria,AUT,388,391,-3
2008,2,93,Sudan,SDN,385,360,25
2008,2,94,Cyprus,CYP,376,337,39
2008,2,95,Mozambique,MOZ,375,391,-16
2008,2,96,Oman,OMA,374,385,-11
2008,2,97,Zimbabwe,ZIM,373,375,-2
2008,2,97,Moldova,MDA,373,449,-76
2008,2,99,Tanzania,TAN,372,341,31
2008,2,100,China PR,CHN,368,371,-3
2008,2,101,Benin,BEN,362,385,-23
2008,2,102,Haiti,HAI,357,341,16
2008,2,103,Ethiopia,ETH,348,348,0
2008,2,104,Malawi,MWI,342,346,-4
2008,2,105,Syria,SYR,337,344,-7
2008,2,106,Fiji,FIJ,333,200,133
2008,2,107,Cape Verde Islands,CPV,332,303,29
2008,2,108,Georgia,GEO,328,363,-35
2008,2,109,Guatemala,GUA,327,321,6
2008,2,110,United Arab Emirates,UAE,320,299,21
2008,2,111,El Salvador,SLV,315,306,9
2008,2,112,Montenegro,MNE,310,285,25
2008,2,113,Armenia,ARM,303,304,-1
2008,2,113,Korea DPR,PRK,303,301,2
2008,2,115,Namibia,NAM,287,290,-3
2008,2,116,Sierra Leone,SLE,286,253,33
2008,2,117,Botswana,BOT,283,279,4
2008,2,118,Grenada,GRN,269,199,70
2008,2,119,Chad,CHA,260,260,0
2008,2,119,Estonia,EST,260,235,25
2008,2,121,Luxembourg,LUX,259,245,14
2008,2,122,Barbados,BRB,258,361,-103
2008,2,123,Equatorial Guinea,EQG,257,276,-19
2008,2,124,Jordan,JOR,250,282,-32
2008,2,124,Bermuda,BER,250,251,-1
2008,2,126,Thailand,THA,248,283,-35
2008,2,127,Kuwait,KUW,242,243,-1
2008,2,128,Antigua and Barbuda,ATG,238,216,22
2008,2,129,Suriname,SUR,231,239,-8
2008,2,130,New Caledonia,NCL,229,275,-46
2008,2,131,Guyana,GUY,226,283,-57
2008,2,132,Singapore,SGP,219,207,12
2008,2,133,St. Vincent / Grenadines,VIN,216,266,-50
2008,2,134,Azerbaijan,AZE,209,208,1
2008,2,135,Madagascar,MAD,207,208,-1
2008,2,136,Burundi,BDI,204,237,-33
2008,2,137,Kazakhstan,KAZ,199,252,-53
2008,2,138,Swaziland,SWZ,190,181,9
2008,2,139,Indonesia,IDN,179,221,-42
2008,2,139,Liberia,LBR,179,179,0
2008,2,141,Vanuatu,VAN,176,175,1
2008,2,142,Puerto Rico,PUR,173,180,-7
2008,2,143,India,IND,168,174,-6
2008,2,143,Niger,NIG,168,158,10
2008,2,145,Yemen,YEM,167,169,-2
2008,2,146,Tajikistan,TJK,162,163,-1
2008,2,147,Malta,MLT,151,153,-2
2008,2,148,Turkmenistan,TKM,149,156,-7
2008,2,149,Liechtenstein,LIE,147,145,2
2008,2,150,Lebanon,LBN,146,154,-8
2008,2,151,Hong Kong,HKG,139,124,15
2008,2,152,St. Kitts and Nevis,SKN,128,105,23
2008,2,152,Netherlands Antilles,ANT,128,128,0
2008,2,154,Maldives,MDV,127,133,-6
2008,2,155,Vietnam,VIE,122,115,7
2008,2,156,Malaysia,MAS,120,152,-32
2008,2,156,Myanmar,MYA,120,116,4
2008,2,158,Kyrgyz Republic,KGZ,112,129,-17
2008,2,158,Mauritania,MTN,112,112,0
